clip,video_id,matches_label,description
VID-20250923-WA0018_clip_001.mp4,VID-20250923-WA0018,yes,"Overhead night; huge dense crowd filling festival street, calm/standing"
VID-20250923-WA0018_clip_002.mp4,VID-20250923-WA0018,yes,"Overhead night; huge dense crowd filling festival street, calm/standing"
VID-20250923-WA0019_clip_001.mp4,VID-20250923-WA0019,yes,"Night festival/market street; densely packed, walking/standing, calm"
VID-20250923-WA0019_clip_002.mp4,VID-20250923-WA0019,yes,"Night festival/market street; densely packed, walking/standing, calm"
VID-20250923-WA0019_clip_003.mp4,VID-20250923-WA0019,yes,"Night festival/market street; densely packed, walking/standing, calm"
VID-20250923-WA0019_clip_004.mp4,VID-20250923-WA0019,yes,"Night festival/market street; densely packed, walking/standing, calm"
VID-20250923-WA0019_clip_005.mp4,VID-20250923-WA0019,yes,"Night festival/market street; densely packed, walking/standing, calm"
VID-20250923-WA0019_clip_006.mp4,VID-20250923-WA0019,yes,"Night festival/market street; densely packed, walking/standing, calm"
VID-20250923-WA0020_clip_001.mp4,VID-20250923-WA0020,yes,Night street festival (Sat Night); dense crowd mingling in lit street
VID-20250923-WA0020_clip_002.mp4,VID-20250923-WA0020,yes,Night street festival (Sat Night); dense crowd mingling in lit street
VID-20250923-WA0020_clip_003.mp4,VID-20250923-WA0020,yes,Night street festival (Sat Night); dense crowd mingling in lit street
VID-20250923-WA0021_clip_001.mp4,VID-20250923-WA0021,yes,"Temple darshan queue; tightly packed barricaded line, police managing, calm"
VID-20250923-WA0021_clip_002.mp4,VID-20250923-WA0021,yes,"Temple darshan queue; tightly packed barricaded line, police managing, calm"
VID-20250923-WA0022_clip_001.mp4,VID-20250923-WA0022,yes,"Indian religious festival/procession; streets packed under lights, devotional/calm"
VID-20250923-WA0022_clip_002.mp4,VID-20250923-WA0022,yes,"Indian religious festival/procession; streets packed under lights, devotional/calm"
VID-20250923-WA0022_clip_003.mp4,VID-20250923-WA0022,yes,"Indian religious festival/procession; streets packed under lights, devotional/calm"
VID-20250923-WA0022_clip_004.mp4,VID-20250923-WA0022,yes,"Indian religious festival/procession; streets packed under lights, devotional/calm"
VID-20250923-WA0022_clip_005.mp4,VID-20250923-WA0022,yes,"Indian religious festival/procession; streets packed under lights, devotional/calm"
VID-20250923-WA0022_clip_006.mp4,VID-20250923-WA0022,yes,"Indian religious festival/procession; streets packed under lights, devotional/calm"
VID-20250923-WA0022_clip_007.mp4,VID-20250923-WA0022,yes,"Indian religious festival/procession; streets packed under lights, devotional/calm"
VID-20250923-WA0026_clip_001.mp4,VID-20250923-WA0026,yes,"Temple event (Lalbaugcha Raja); dense crowd, police managing flow, calm"
VID-20250923-WA0026_clip_002.mp4,VID-20250923-WA0026,yes,"Temple event (Lalbaugcha Raja); dense crowd, police managing flow, calm"
VID-20250923-WA0026_clip_003.mp4,VID-20250923-WA0026,yes,"Temple event (Lalbaugcha Raja); dense crowd, police managing flow, calm"
VID-20250923-WA0026_clip_004.mp4,VID-20250923-WA0026,yes,"Temple event (Lalbaugcha Raja); dense crowd, police managing flow, calm"
VID-20250923-WA0027_clip_001.mp4,VID-20250923-WA0027,yes,"Overhead; enormous dense crowd at rally/festival with banners, standing"
VID-20250923-WA0027_clip_002.mp4,VID-20250923-WA0027,yes,"Overhead; enormous dense crowd at rally/festival with banners, standing"
VID-20250923-WA0028_clip_001.mp4,VID-20250923-WA0028,yes,"'VIP line crowd' (3AM); densely packed temple queue, calm/waiting"
VID-20250923-WA0028_clip_002.mp4,VID-20250923-WA0028,yes,"'VIP line crowd' (3AM); densely packed temple queue, calm/waiting"
VID-20250923-WA0029_clip_001.mp4,VID-20250923-WA0029,yes,"Daytime rally at Vidhana Soudha; massive crowd arms raised, energetic celebration (not fleeing)"
VID-20250923-WA0029_clip_002.mp4,VID-20250923-WA0029,yes,"Daytime rally at Vidhana Soudha; massive crowd arms raised, energetic celebration (not fleeing)"
VID-20250923-WA0030_clip_001.mp4,VID-20250923-WA0030,yes,Night street celebration; dense crowd dancing/celebrating with flags
VID-20250923-WA0030_clip_002.mp4,VID-20250923-WA0030,yes,Night street celebration; dense crowd dancing/celebrating with flags
VID-20250923-WA0030_clip_003.mp4,VID-20250923-WA0030,yes,Night street celebration; dense crowd dancing/celebrating with flags
VID-20250923-WA0030_clip_004.mp4,VID-20250923-WA0030,yes,Night street celebration; dense crowd dancing/celebrating with flags
VID-20250923-WA0030_clip_005.mp4,VID-20250923-WA0030,yes,Night street celebration; dense crowd dancing/celebrating with flags
VID-20250923-WA0030_clip_006.mp4,VID-20250923-WA0030,yes,Night street celebration; dense crowd dancing/celebrating with flags
VID-20250923-WA0031_clip_001.mp4,VID-20250923-WA0031,yes,Night street (1:30AM); moderately dense crowd walking casually among shops
VID-20250923-WA0031_clip_002.mp4,VID-20250923-WA0031,yes,Night street (1:30AM); moderately dense crowd walking casually among shops
VID-20250923-WA0031_clip_003.mp4,VID-20250923-WA0031,yes,Night street (1:30AM); moderately dense crowd walking casually among shops
VID-20250923-WA0032_clip_001.mp4,VID-20250923-WA0032,yes,Night temple corridor; dense devotional crowd moving slowly toward shrine
VID-20250923-WA0032_clip_002.mp4,VID-20250923-WA0032,yes,Night temple corridor; dense devotional crowd moving slowly toward shrine
VID-20250923-WA0032_clip_003.mp4,VID-20250923-WA0032,yes,Night temple corridor; dense devotional crowd moving slowly toward shrine
VID-20250923-WA0032_clip_004.mp4,VID-20250923-WA0032,yes,Night temple corridor; dense devotional crowd moving slowly toward shrine
VID-20250923-WA0033_clip_001.mp4,VID-20250923-WA0033,yes,"Night temple street festival; dense crowd walking/standing, decorated temple"
VID-20250923-WA0033_clip_002.mp4,VID-20250923-WA0033,yes,"Night temple street festival; dense crowd walking/standing, decorated temple"
VID-20250923-WA0034_clip_001.mp4,VID-20250923-WA0034,yes,"Daytime fan rally; streets packed, flags, extremely dense but celebratory/calm"
VID-20250923-WA0034_clip_002.mp4,VID-20250923-WA0034,yes,"Daytime fan rally; streets packed, flags, extremely dense but celebratory/calm"
VID-20250923-WA0034_clip_003.mp4,VID-20250923-WA0034,yes,"Daytime fan rally; streets packed, flags, extremely dense but celebratory/calm"
VID-20250923-WA0034_clip_004.mp4,VID-20250923-WA0034,yes,"Daytime fan rally; streets packed, flags, extremely dense but celebratory/calm"
VID-20250923-WA0034_clip_005.mp4,VID-20250923-WA0034,yes,"Daytime fan rally; streets packed, flags, extremely dense but celebratory/calm"
VID-20250923-WA0034_clip_006.mp4,VID-20250923-WA0034,yes,"Daytime fan rally; streets packed, flags, extremely dense but celebratory/calm"
VID-20250923-WA0034_clip_007.mp4,VID-20250923-WA0034,yes,"Daytime fan rally; streets packed, flags, extremely dense but celebratory/calm"
VID-20250923-WA0034_clip_008.mp4,VID-20250923-WA0034,yes,"Daytime fan rally; streets packed, flags, extremely dense but celebratory/calm"
VID-20250924-WA0001_clip_001.mp4,VID-20250924-WA0001,yes,"Daytime produce market; moderately dense, people shopping close together, calm"
VID-20250924-WA0001_clip_002.mp4,VID-20250924-WA0001,yes,"Daytime produce market; moderately dense, people shopping close together, calm"
VID-20250924-WA0001_clip_003.mp4,VID-20250924-WA0001,yes,"Daytime produce market; moderately dense, people shopping close together, calm"
VID-20250924-WA0003_clip_001.mp4,VID-20250924-WA0003,yes,"Overhead night street market; dense crowd among vendor stalls, shopping"
VID-20250924-WA0003_clip_002.mp4,VID-20250924-WA0003,yes,"Overhead night street market; dense crowd among vendor stalls, shopping"
VID-20250924-WA0003_clip_003.mp4,VID-20250924-WA0003,yes,"Overhead night street market; dense crowd among vendor stalls, shopping"
VID-20250924-WA0004_clip_001.mp4,VID-20250924-WA0004,yes,"Thane railway station 'full crowded'; dense commuter crowd on platform, slow/standing"
VID-20250924-WA0004_clip_002.mp4,VID-20250924-WA0004,yes,"Thane railway station 'full crowded'; dense commuter crowd on platform, slow/standing"
VID-20250924-WA0008_clip_001.mp4,VID-20250924-WA0008,yes,"Indoor mall atrium (sale); very dense shopping crowd, controlled movement"
VID-20250924-WA0008_clip_002.mp4,VID-20250924-WA0008,yes,"Indoor mall atrium (sale); very dense shopping crowd, controlled movement"
VID-20250924-WA0008_clip_003.mp4,VID-20250924-WA0008,yes,"Indoor mall atrium (sale); very dense shopping crowd, controlled movement"
VID-20250924-WA0008_clip_004.mp4,VID-20250924-WA0008,yes,"Indoor mall atrium (sale); very dense shopping crowd, controlled movement"
VID-20250924-WA0008_clip_005.mp4,VID-20250924-WA0008,yes,"Indoor mall atrium (sale); very dense shopping crowd, controlled movement"
VID-20250924-WA0008_clip_006.mp4,VID-20250924-WA0008,yes,"Indoor mall atrium (sale); very dense shopping crowd, controlled movement"
VID-20250924-WA0008_clip_007.mp4,VID-20250924-WA0008,yes,"Indoor mall atrium (sale); very dense shopping crowd, controlled movement"
VID-20250924-WA0037_clip_005.mp4,VID-20250924-WA0037,yes,"Night urban street; dense casual social crowd under festive lights, individuals distinct, calm/mingling"
VID-20250924-WA0037_clip_006.mp4,VID-20250924-WA0037,yes,"Night urban street; dense casual social crowd under festive lights, individuals distinct, calm/mingling"
VID-20250924-WA0037_clip_011.mp4,VID-20250924-WA0037,yes,"Night urban street; dense casual social crowd under festive lights, individuals distinct, calm/mingling"
VID-20250924-WA0037_clip_012.mp4,VID-20250924-WA0037,yes,"Night urban street; dense casual social crowd under festive lights, individuals distinct, calm/mingling"
VID-20250924-WA0037_clip_014.mp4,VID-20250924-WA0037,yes,"Night urban street; dense casual social crowd under festive lights, individuals distinct, calm/mingling"
VID-20250924-WA0037_clip_015.mp4,VID-20250924-WA0037,yes,"Night urban street; dense casual social crowd under festive lights, individuals distinct, calm/mingling"
VID-20250924-WA0037_clip_047.mp4,VID-20250924-WA0037,yes,"Night urban street; dense casual social crowd under festive lights, individuals distinct, calm/mingling"
VID-20250924-WA0037_clip_048.mp4,VID-20250924-WA0037,yes,"Night urban street; dense casual social crowd under festive lights, individuals distinct, calm/mingling"
VID-20250924-WA0037_clip_049.mp4,VID-20250924-WA0037,yes,"Night urban street; dense casual social crowd under festive lights, individuals distinct, calm/mingling"
VID-20250924-WA0037_clip_050.mp4,VID-20250924-WA0037,yes,"Night urban street; dense casual social crowd under festive lights, individuals distinct, calm/mingling"
VID-20250924-WA0037_clip_051.mp4,VID-20250924-WA0037,yes,"Night urban street; dense casual social crowd under festive lights, individuals distinct, calm/mingling"
VID-20250924-WA0037_clip_052.mp4,VID-20250924-WA0037,yes,"Night urban street; dense casual social crowd under festive lights, individuals distinct, calm/mingling"
VID-20250924-WA0037_clip_128.mp4,VID-20250924-WA0037,yes,"Night urban street; dense casual social crowd under festive lights, individuals distinct, calm/mingling"
VID-20250924-WA0037_clip_129.mp4,VID-20250924-WA0037,yes,"Night urban street; dense casual social crowd under festive lights, individuals distinct, calm/mingling"
VID-20250924-WA0037_clip_130.mp4,VID-20250924-WA0037,yes,"Night urban street; dense casual social crowd under festive lights, individuals distinct, calm/mingling"
VID-20250924-WA0037_clip_131.mp4,VID-20250924-WA0037,yes,"Night urban street; dense casual social crowd under festive lights, individuals distinct, calm/mingling"
VID-20250924-WA0037_clip_132.mp4,VID-20250924-WA0037,yes,"Night urban street; dense casual social crowd under festive lights, individuals distinct, calm/mingling"
VID-20250924-WA0037_clip_133.mp4,VID-20250924-WA0037,yes,"Night urban street; dense casual social crowd under festive lights, individuals distinct, calm/mingling"
VID-20250924-WA0037_clip_134.mp4,VID-20250924-WA0037,yes,"Night urban street; dense casual social crowd under festive lights, individuals distinct, calm/mingling"
VID-20250924-WA0037_clip_135.mp4,VID-20250924-WA0037,yes,"Night urban street; dense casual social crowd under festive lights, individuals distinct, calm/mingling"
VID-20250924-WA0037_clip_136.mp4,VID-20250924-WA0037,yes,"Night urban street; dense casual social crowd under festive lights, individuals distinct, calm/mingling"
VID-20250924-WA0037_clip_137.mp4,VID-20250924-WA0037,yes,"Night urban street; dense casual social crowd under festive lights, individuals distinct, calm/mingling"
VID-20250924-WA0037_clip_138.mp4,VID-20250924-WA0037,yes,"Night urban street; dense casual social crowd under festive lights, individuals distinct, calm/mingling"
VID-20250924-WA0037_clip_139.mp4,VID-20250924-WA0037,yes,"Night urban street; dense casual social crowd under festive lights, individuals distinct, calm/mingling"
VID-20250924-WA0037_clip_140.mp4,VID-20250924-WA0037,yes,"Night urban street; dense casual social crowd under festive lights, individuals distinct, calm/mingling"
VID-20250924-WA0037_clip_150.mp4,VID-20250924-WA0037,yes,"Night urban street; dense casual social crowd under festive lights, individuals distinct, calm/mingling"
VID-20250924-WA0037_clip_151.mp4,VID-20250924-WA0037,yes,"Night urban street; dense casual social crowd under festive lights, individuals distinct, calm/mingling"
VID-20250924-WA0037_clip_152.mp4,VID-20250924-WA0037,yes,"Night urban street; dense casual social crowd under festive lights, individuals distinct, calm/mingling"
VID-20250924-WA0037_clip_153.mp4,VID-20250924-WA0037,yes,"Night urban street; dense casual social crowd under festive lights, individuals distinct, calm/mingling"
VID-20250924-WA0037_clip_154.mp4,VID-20250924-WA0037,yes,"Night urban street; dense casual social crowd under festive lights, individuals distinct, calm/mingling"
VID-20250924-WA0037_clip_191.mp4,VID-20250924-WA0037,yes,"Night urban street; dense casual social crowd under festive lights, individuals distinct, calm/mingling"
VID-20250924-WA0037_clip_192.mp4,VID-20250924-WA0037,yes,"Night urban street; dense casual social crowd under festive lights, individuals distinct, calm/mingling"
VID-20250924-WA0037_clip_193.mp4,VID-20250924-WA0037,yes,"Night urban street; dense casual social crowd under festive lights, individuals distinct, calm/mingling"
VID-20250924-WA0037_clip_194.mp4,VID-20250924-WA0037,yes,"Night urban street; dense casual social crowd under festive lights, individuals distinct, calm/mingling"
WhatsApp Video 2025-09-23 at 18.49.03_90b78793_clip_072.mp4,WhatsApp Video 2025-09-23 at 18.49.03_90b78793,yes,"Ornate temple/pandal interior; moderately dense crowd walking through, devotional"
WhatsApp Video 2025-09-23 at 18.49.04_ad5c6978_clip_001.mp4,WhatsApp Video 2025-09-23 at 18.49.04_ad5c6978,yes,"Night outdoor event (Pune, stage lights/smoke); dense crowd gathered/dancing"
WhatsApp Video 2025-09-23 at 18.49.04_d6799d0a_clip_001.mp4,WhatsApp Video 2025-09-23 at 18.49.04_d6799d0a,yes,"Night concert (rotated); dense crowd facing stage/screen, celebratory"
WhatsApp Video 2025-09-23 at 18.49.04_d6799d0a_clip_002.mp4,WhatsApp Video 2025-09-23 at 18.49.04_d6799d0a,yes,"Night concert (rotated); dense crowd facing stage/screen, celebratory"
WhatsApp Video 2025-09-23 at 18.49.04_d6799d0a_clip_003.mp4,WhatsApp Video 2025-09-23 at 18.49.04_d6799d0a,yes,"Night concert (rotated); dense crowd facing stage/screen, celebratory"
WhatsApp Video 2025-09-23 at 18.49.36_79697ff5_clip_001.mp4,WhatsApp Video 2025-09-23 at 18.49.36_79697ff5,yes,"Night outdoor festival/concert; dense crowd facing stage+fireworks, phones up, celebratory"
WhatsApp Video 2025-09-23 at 18.49.36_79697ff5_clip_002.mp4,WhatsApp Video 2025-09-23 at 18.49.36_79697ff5,yes,"Night outdoor festival/concert; dense crowd facing stage+fireworks, phones up, celebratory"
WhatsApp Video 2025-09-23 at 18.49.36_79697ff5_clip_003.mp4,WhatsApp Video 2025-09-23 at 18.49.36_79697ff5,yes,"Night outdoor festival/concert; dense crowd facing stage+fireworks, phones up, celebratory"
WhatsApp Video 2025-09-23 at 18.49.36_79697ff5_clip_004.mp4,WhatsApp Video 2025-09-23 at 18.49.36_79697ff5,yes,"Night outdoor festival/concert; dense crowd facing stage+fireworks, phones up, celebratory"
WhatsApp Video 2025-09-23 at 18.49.36_79697ff5_clip_005.mp4,WhatsApp Video 2025-09-23 at 18.49.36_79697ff5,yes,"Night outdoor festival/concert; dense crowd facing stage+fireworks, phones up, celebratory"
WhatsApp Video 2025-09-23 at 18.49.36_79697ff5_clip_006.mp4,WhatsApp Video 2025-09-23 at 18.49.36_79697ff5,yes,"Night outdoor festival/concert; dense crowd facing stage+fireworks, phones up, celebratory"
WhatsApp Video 2025-09-23 at 18.49.36_79697ff5_clip_007.mp4,WhatsApp Video 2025-09-23 at 18.49.36_79697ff5,yes,"Night outdoor festival/concert; dense crowd facing stage+fireworks, phones up, celebratory"
WhatsApp Video 2025-09-23 at 18.49.36_79697ff5_clip_008.mp4,WhatsApp Video 2025-09-23 at 18.49.36_79697ff5,yes,"Night outdoor festival/concert; dense crowd facing stage+fireworks, phones up, celebratory"
WhatsApp Video 2025-09-23 at 18.49.36_79697ff5_clip_009.mp4,WhatsApp Video 2025-09-23 at 18.49.36_79697ff5,yes,"Night outdoor festival/concert; dense crowd facing stage+fireworks, phones up, celebratory"
WhatsApp Video 2025-09-23 at 18.49.36_79697ff5_clip_010.mp4,WhatsApp Video 2025-09-23 at 18.49.36_79697ff5,yes,"Night outdoor festival/concert; dense crowd facing stage+fireworks, phones up, celebratory"
WhatsApp Video 2025-09-23 at 18.49.36_79697ff5_clip_011.mp4,WhatsApp Video 2025-09-23 at 18.49.36_79697ff5,yes,"Night outdoor festival/concert; dense crowd facing stage+fireworks, phones up, celebratory"
WhatsApp Video 2025-09-23 at 18.49.36_79697ff5_clip_012.mp4,WhatsApp Video 2025-09-23 at 18.49.36_79697ff5,yes,"Night outdoor festival/concert; dense crowd facing stage+fireworks, phones up, celebratory"
WhatsApp Video 2025-09-23 at 18.49.36_79697ff5_clip_013.mp4,WhatsApp Video 2025-09-23 at 18.49.36_79697ff5,yes,"Night outdoor festival/concert; dense crowd facing stage+fireworks, phones up, celebratory"
WhatsApp Video 2025-09-23 at 18.49.36_79697ff5_clip_014.mp4,WhatsApp Video 2025-09-23 at 18.49.36_79697ff5,yes,"Night outdoor festival/concert; dense crowd facing stage+fireworks, phones up, celebratory"
WhatsApp Video 2025-09-23 at 18.49.36_79697ff5_clip_015.mp4,WhatsApp Video 2025-09-23 at 18.49.36_79697ff5,yes,"Night outdoor festival/concert; dense crowd facing stage+fireworks, phones up, celebratory"
WhatsApp Video 2025-09-23 at 18.49.36_79697ff5_clip_016.mp4,WhatsApp Video 2025-09-23 at 18.49.36_79697ff5,yes,"Night outdoor festival/concert; dense crowd facing stage+fireworks, phones up, celebratory"
WhatsApp Video 2025-09-23 at 18.49.36_79697ff5_clip_017.mp4,WhatsApp Video 2025-09-23 at 18.49.36_79697ff5,yes,"Night outdoor festival/concert; dense crowd facing stage+fireworks, phones up, celebratory"
WhatsApp Video 2025-09-23 at 18.49.36_79697ff5_clip_018.mp4,WhatsApp Video 2025-09-23 at 18.49.36_79697ff5,yes,"Night outdoor festival/concert; dense crowd facing stage+fireworks, phones up, celebratory"
